Priority,Unix TimeStamp,Source port,Destination port,Protocol,TTL,TOS,Datagram Length,A,P,R,S,F,TCP length,TCP options,
3,0.576331925,0.569873762,-0.997557662,3,-0.521912351,1,-0.591954023,1,1,0,0,0,4,3,
1,0.576335103,0.20361466,-0.999236769,3,0.90438247,2,-0.925862069,1,1,0,0,0,1,0,
3,0.57634726,0.657950573,-0.997557662,3,-0.521912351,1,-0.581609195,1,1,0,0,0,4,3,
3,0.576354904,0.658011632,-0.997557662,3,-0.521912351,1,-0.837931034,1,1,0,0,0,4,3,
3,0.576362483,0.65807269,-0.997557662,3,-0.521912351,1,-0.83045977,1,1,0,0,0,4,3,
1,0.576365502,0.4707759,-0.999236769,3,0.90438247,2,-0.925862069,1,1,0,0,0,1,0,
3,0.576370038,0.584710965,-0.997557662,3,-0.521912351,1,-0.724712644,1,1,0,0,0,4,3,
3,0.576377849,0.584772023,-0.997557662,3,-0.521912351,1,-0.702298851,1,1,0,0,0,4,3,
3,0.576385413,0.584833081,-0.997557662,3,-0.521912351,1,-0.83045977,1,1,0,0,0,4,3,
3,0.576393119,0.58489414,-0.997557662,3,-0.521912351,1,-0.849425287,1,1,0,0,0,4,3,
1,0.576395961,0.644517715,-0.999236769,3,0.90438247,2,-0.925862069,1,1,0,0,0,1,0,
3,0.576415899,0.832425089,-0.997557662,3,-0.521912351,1,-0.694827586,1,1,0,0,0,4,3,
3,0.576423461,0.832486147,-0.997557662,3,-0.521912351,1,-0.817241379,1,1,0,0,0,4,3,
1,0.576456317,0.215856879,-0.999236769,3,0.90438247,2,-0.925862069,1,1,0,0,0,1,0,
3,0.576475676,0.163255026,-0.997557662,3,-0.521912351,1,-0.809770115,1,1,0,0,0,4,3,
3,0.576483185,0.163316084,-0.997557662,3,-0.521912351,1,-0.797701149,1,1,0,0,0,4,3,
1,0.576486744,0.816549892,-0.999236769,3,0.90438247,2,-0.925862069,1,1,0,0,0,1,0,
3,0.576490853,0.783822564,-0.997557662,3,-0.521912351,1,-0.85862069,1,1,0,0,0,4,3,
3,0.576505841,0.783944681,-0.997557662,3,-0.521912351,1,-0.903448276,1,1,0,0,0,4,3,
1,0.576517021,0.396070889,-0.999236769,3,0.90438247,2,-0.925862069,1,1,0,0,0,1,0,
3,0.576520996,0.780220116,-0.997557662,3,-0.521912351,1,-0.825862069,1,1,0,0,0,4,3,
3,0.576536015,0.780342233,-0.997557662,3,-0.521912351,1,-0.742528736,1,1,0,0,0,4,3,
1,0.576608751,0.432919662,-0.999236769,3,0.90438247,2,-0.929310345,1,1,0,0,0,1,0,
3,0.576623386,0.839416281,-0.997557662,3,-0.521912351,1,-0.835057471,1,1,0,0,0,4,3,
3,0.576631077,0.83947734,-0.997557662,3,-0.521912351,1,-0.605747126,1,1,0,0,0,4,3,
3,0.576639054,0.201111264,-0.997557662,3,-0.521912351,1,-0.794827586,1,1,0,0,0,4,3,
2,0.576642788,0.84262185,-0.997557662,3,-0.521912351,1,-0.903448276,1,1,0,0,0,4,3,
3,0.576647404,0.201172322,-0.997557662,3,-0.521912351,1,-0.783333333,1,1,0,0,0,4,3,
1,0.57663924,0.25911679,-0.999236769,3,0.90438247,2,-0.929310345,1,1,0,0,0,1,0,
3,0.576655663,0.201233381,-0.997557662,3,-0.521912351,1,-0.885057471,1,1,0,0,0,4,3,
3,0.576663734,0.201294439,-0.997557662,3,-0.521912351,1,-0.694827586,1,1,0,0,0,4,3,
3,0.576671539,0.533513456,-0.997557662,3,-0.521912351,1,-0.58045977,1,1,0,0,0,4,3,
3,0.576679445,0.533574514,-0.997557662,3,-0.521912351,1,-0.586206897,1,1,0,0,0,4,3,
1,0.576668986,0.617621468,-0.999236769,3,0.90438247,2,-0.929310345,1,1,0,0,0,1,0,
3,0.576687272,0.533635573,-0.997557662,3,-0.521912351,1,-0.853448276,1,1,0,0,0,4,3,
3,0.576695095,0.533696631,-0.997557662,3,-0.521912351,1,-0.842528736,1,1,0,0,0,4,3,
3,0.576702681,0.485765749,-0.997557662,3,-0.521912351,1,-0.823563218,1,1,0,0,0,4,3,
3,0.576710362,0.485826808,-0.997557662,3,-0.521912351,1,-0.586781609,1,1,0,0,0,4,3,
1,0.576698873,0.719253255,-0.999236769,3,0.90438247,2,-0.929310345,1,1,0,0,0,1,0,
3,0.576717988,0.485887866,-0.997557662,3,-0.521912351,1,-0.806896552,1,1,0,0,0,4,3,
3,0.576725456,0.485948925,-0.997557662,3,-0.521912351,1,-0.921264368,1,1,0,0,0,4,3,
3,0.576733644,0.519927951,-0.997557662,3,-0.521912351,1,-0.745977011,1,1,0,0,0,4,3,
3,0.576741511,0.519989009,-0.997557662,3,-0.521912351,1,-0.804597701,1,1,0,0,0,4,3,
1,0.576729605,0.219825678,-0.999236769,3,0.90438247,2,-0.929310345,1,1,0,0,0,1,0,
3,0.576756665,0.520111126,-0.997557662,3,-0.521912351,1,-0.8,1,1,0,0,0,4,3,
1,0.576789798,0.00489994,-0.999236769,3,0.90438247,2,-0.925862069,1,1,0,0,0,1,0,
3,0.576817149,0.013356536,-0.997557662,3,-0.521912351,1,-0.588505747,1,1,0,0,0,4,3,
1,0.576820235,0.439178153,-0.999236769,3,0.90438247,2,-0.925862069,1,1,0,0,0,1,0,
1,0.576840334,0.439208683,-0.999236769,3,0.90438247,2,-0.925862069,1,1,0,0,0,1,0,
1,0.576840351,0.43930027,-0.999236769,3,0.90438247,2,-0.925862069,1,1,0,0,0,1,0,
1,0.576840364,0.439330799,-0.999236769,3,0.90438247,2,-0.925862069,1,1,0,0,0,1,0,
1,0.57684034,0.439239212,-0.999236769,3,0.90438247,2,-0.925862069,1,1,0,0,0,1,0,
1,0.576840346,0.439269741,-0.999236769,3,0.90438247,2,-0.925862069,1,1,0,0,0,1,0,
1,0.576840358,0.439361329,-0.999236769,3,0.90438247,2,-0.925862069,1,1,0,0,0,1,0,
1,0.576843151,0.43969715,-0.999236769,3,0.90438247,2,-0.866091954,1,1,0,0,0,1,0,
1,0.576843041,0.439391858,-0.999236769,3,0.90438247,2,-0.866091954,1,1,0,0,0,1,0,
1,0.576843067,0.439422387,-0.999236769,3,0.90438247,2,-0.866091954,1,1,0,0,0,1,0,
1,0.576843073,0.439483446,-0.999236769,3,0.90438247,2,-0.864942529,1,1,0,0,0,1,0,
1,0.576843096,0.439575033,-0.999236769,3,0.90438247,2,-0.866091954,1,1,0,0,0,1,0,
1,0.576843117,0.439605562,-0.999236769,3,0.90438247,2,-0.866091954,1,1,0,0,0,1,0,
1,0.576843107,0.439544504,-0.999236769,3,0.90438247,2,-0.866091954,1,1,0,0,0,1,0,
1,0.57684313,0.439636092,-0.999236769,3,0.90438247,2,-0.866091954,1,1,0,0,0,1,0,
1,0.576843142,0.439666621,-0.999236769,3,0.90438247,2,-0.866091954,1,1,0,0,0,1,0,
1,0.576843051,0.439452916,-0.999236769,3,0.90438247,2,-0.799425287,1,1,0,0,0,1,0,
1,0.576845867,0.439727679,-0.999236769,3,0.90438247,2,-0.866091954,1,1,0,0,0,1,0,
1,0.576845865,0.439636092,-0.999236769,3,0.90438247,2,-0.866666667,1,1,0,0,0,1,0,
1,0.576845889,0.439788738,-0.999236769,3,0.90438247,2,-0.866091954,1,1,0,0,0,1,0,
1,0.576845897,0.439758209,-0.999236769,3,0.90438247,2,-0.866091954,1,1,0,0,0,1,0,
1,0.576845925,0.439666621,-0.999236769,3,0.90438247,2,-0.866666667,1,1,0,0,0,1,0,
1,0.576845284,0.43969715,-0.999236769,3,0.90438247,2,-0.866666667,1,1,0,0,0,1,0,
1,0.57684535,0.439391858,-0.999236769,3,0.90438247,2,-0.866666667,1,1,0,0,0,1,0,
1,0.576845567,0.439575033,-0.999236769,3,0.90438247,2,-0.866666667,1,1,0,0,0,1,0,
1,0.576845588,0.439422387,-0.999236769,3,0.90438247,2,-0.866666667,1,1,0,0,0,1,0,
1,0.576845651,0.439483446,-0.999236769,3,0.90438247,2,-0.866666667,1,1,0,0,0,1,0,
2,0.576854634,0.714002229,-0.997557662,3,-0.521912351,1,-0.910344828,1,1,0,0,0,4,3,
2,0.576856502,0.714063287,-0.997557662,3,-0.521912351,1,-0.927011494,1,1,0,0,0,4,3,
3,0.5769436,0.818686938,-0.997557662,3,-0.521912351,1,-0.585057471,1,1,0,0,0,4,3,
3,0.576951094,0.818747997,-0.997557662,3,-0.521912351,1,-0.893103448,1,1,0,0,0,4,3,
3,0.576958802,0.818809055,-0.997557662,3,-0.521912351,1,-0.712068966,1,1,0,0,0,4,3,
3,0.576966334,0.818870113,-0.997557662,3,-0.521912351,1,-0.827011494,1,1,0,0,0,4,3,
3,0.576974005,0.285341393,-0.997557662,3,-0.521912351,1,-0.794252874,1,1,0,0,0,4,3,
3,0.576981203,0.285402451,-0.997557662,3,-0.521912351,1,-0.628735632,1,1,0,0,0,4,3,
3,0.5769887,0.28546351,-0.997557662,3,-0.521912351,1,-0.912068966,1,1,0,0,0,4,3,
3,0.576996267,0.285524568,-0.997557662,3,-0.521912351,1,-0.88908046,1,1,0,0,0,4,3,
3,0.577003915,0.132970036,-0.997557662,3,-0.521912351,1,-0.598850575,1,1,0,0,0,4,3,
3,0.577019129,0.133092152,-0.997557662,3,-0.521912351,1,-0.826436782,1,1,0,0,0,4,3,
3,0.577069981,0.838653051,-0.997557662,3,-0.521912351,1,-0.785632184,1,1,0,0,0,4,3,
3,0.577077872,0.838714109,-0.997557662,3,-0.521912351,1,-0.862068966,1,1,0,0,0,4,3,
3,0.577085758,0.838775168,-0.997557662,3,-0.521912351,1,-0.589655172,1,1,0,0,0,4,3,
1,0.576845797,0.439544504,-0.999236769,3,0.90438247,2,-0.929885057,1,1,0,0,0,1,0,
3,0.577238017,0.511776648,-0.997557662,3,-0.521912351,1,-0.767816092,1,1,0,0,0,4,3,
3,0.577245668,0.781807635,-0.997557662,3,-0.521912351,1,-0.752298851,1,1,0,0,0,4,3,
3,0.577261406,0.781929752,-0.997557662,3,-0.521912351,1,-0.579310345,1,1,0,0,0,4,3,
3,0.577269164,0.781990811,-0.997557662,3,-0.521912351,1,-0.601149425,1,1,0,0,0,4,3,
1,0.57684568,0.439605562,-0.999236769,3,0.90438247,2,-0.929885057,1,1,0,0,0,1,0,
3,0.577320126,0.665216529,-0.997557662,3,-0.521912351,1,-0.574712644,1,1,0,0,0,4,3,
3,0.577327613,0.665277587,-0.997557662,3,-0.521912351,1,-0.776436782,1,1,0,0,0,4,3,
3,0.577335307,0.648730748,-0.997557662,3,-0.521912351,1,-0.699425287,1,1,0,0,0,4,3,
3,0.577342964,0.648791806,-0.997557662,3,-0.521912351,1,-0.684482759,1,1,0,0,0,4,3,
3,0.57735816,0.648913923,-0.997557662,3,-0.521912351,1,-0.786206897,1,1,0,0,0,4,3,
3,0.577365736,0.612706263,-0.997557662,3,-0.521912351,1,-0.831609195,1,1,0,0,0,4,3,
1,0.576846315,0.439819267,-0.999236769,3,0.90438247,2,-0.929310345,1,1,0,0,0,1,0,
3,0.577373409,0.612767322,-0.997557662,3,-0.521912351,1,-0.66091954,1,1,0,0,0,4,3,
3,0.577381051,0.61282838,-0.997557662,3,-0.521912351,1,-0.857471264,1,1,0,0,0,4,3,
1,0.576846368,0.439849796,-0.999236769,3,0.90438247,2,-0.929310345,1,1,0,0,0,1,0,
3,0.577387997,-1,-1,4,-0.003984064,1,-0.951724138,0,0,0,0,0,0,0,
3,0.577389053,0.612889438,-0.997557662,3,-0.521912351,1,-0.604022989,1,1,0,0,0,4,3,
1,0.57684659,0.439880325,-0.999236769,3,0.90438247,2,-0.929310345,1,1,0,0,0,1,0,
3,0.577396975,0.293187404,-0.997557662,3,-0.521912351,1,-0.866091954,1,1,0,0,0,4,3,
3,0.577404121,0.293248462,-0.997557662,3,-0.521912351,1,-0.779310345,1,1,0,0,0,4,3,
3,0.577412265,0.293309521,-0.997557662,3,-0.521912351,1,-0.739655172,1,1,0,0,0,4,3,
3,0.577420006,0.293370579,-0.997557662,3,-0.521912351,1,-0.817241379,1,1,0,0,0,4,3,
3,0.577427664,0.060463128,-0.997557662,3,-0.521912351,1,-0.76091954,1,1,0,0,0,4,3,
3,0.57743542,0.060524187,-0.997557662,3,-0.521912351,1,-0.843678161,1,1,0,0,0,4,3,
3,0.577443011,0.060585245,-0.997557662,3,-0.521912351,1,-0.596551724,1,1,0,0,0,4,3,
3,0.577458097,0.170154631,-0.997557662,3,-0.521912351,1,-0.918965517,1,1,0,0,0,4,3,
3,0.577465533,0.170215689,-0.997557662,3,-0.521912351,1,-0.653448276,1,1,0,0,0,4,3,
3,0.577473057,0.170276747,-0.997557662,3,-0.521912351,1,-0.58045977,1,1,0,0,0,4,3,
3,0.577480361,0.170337806,-0.997557662,3,-0.521912351,1,-0.850574713,1,1,0,0,0,4,3,
3,0.577488024,0.455297584,-0.997557662,3,-0.521912351,1,-0.760344828,1,1,0,0,0,4,3,
3,0.577495824,0.455358642,-0.997557662,3,-0.521912351,1,-0.789655172,1,1,0,0,0,4,3,
3,0.577511044,0.455480759,-0.997557662,3,-0.521912351,1,-0.591954023,1,1,0,0,0,4,3,
3,0.577534404,0.096304437,-0.997557662,3,-0.521912351,1,-0.681034483,1,1,0,0,0,4,3,
3,0.577592888,0.101494406,-0.997557662,3,-0.521912351,1,-0.763793103,1,1,0,0,0,4,3,
3,0.577600338,0.101555464,-0.997557662,3,-0.521912351,1,-0.898850575,1,1,0,0,0,4,3,
1,0.576847493,0.439452916,-0.999236769,3,0.90438247,2,-0.933333333,1,1,0,0,0,1,0,
3,0.577607877,0.762482637,-0.997557662,3,-0.521912351,1,-0.677011494,1,1,0,0,0,4,3,
3,0.577615514,0.762543695,-0.997557662,3,-0.521912351,1,-0.845402299,1,1,0,0,0,4,3,
1,0.576847505,0.439910855,-0.999236769,3,0.90438247,2,-0.929310345,1,1,0,0,0,1,0,
3,0.577623162,0.762604753,-0.997557662,3,-0.521912351,1,-0.591954023,1,1,0,0,0,4,3,
3,0.577630696,0.762665812,-0.997557662,3,-0.521912351,1,-0.571264368,1,1,0,0,0,4,3,
3,0.57763827,0.019645556,-0.997557662,3,-0.521912351,1,-0.842528736,1,1,0,0,0,4,3,
3,0.577645937,0.019706614,-0.997557662,3,-0.521912351,1,-0.70862069,1,1,0,0,0,4,3,
3,0.577661324,0.019828731,-0.997557662,3,-0.521912351,1,-0.594252874,1,1,0,0,0,4,3,
3,0.577676389,0.34014135,-0.997557662,3,-0.521912351,1,-0.573563218,1,1,0,0,0,4,3,
3,0.577684087,0.340202409,-0.997557662,3,-0.521912351,1,-0.593103448,1,1,0,0,0,4,3,
3,0.577691638,0.340263467,-0.997557662,3,-0.521912351,1,-0.918390805,1,1,0,0,0,4,3,
3,0.577699125,0.152722444,-0.997557662,3,-0.521912351,1,-0.818390805,1,1,0,0,0,4,3,
3,0.577706889,0.152783502,-0.997557662,3,-0.521912351,1,-0.894827586,1,1,0,0,0,4,3,
3,0.577714373,0.15284456,-0.997557662,3,-0.521912351,1,-0.581609195,1,1,0,0,0,4,3,
3,0.577722027,0.152905619,-0.997557662,3,-0.521912351,1,-0.651149425,1,1,0,0,0,4,3,
3,0.577729599,0.510280716,-0.997557662,3,-0.521912351,1,-0.854022989,1,1,0,0,0,4,3,
3,0.577737173,0.510341775,-0.997557662,3,-0.521912351,1,-0.873563218,1,1,0,0,0,4,3,
3,0.577744906,0.510402833,-0.997557662,3,-0.521912351,1,-0.727011494,1,1,0,0,0,4,3,
3,0.577752663,0.510463892,-0.997557662,3,-0.521912351,1,-0.574712644,1,1,0,0,0,4,3,
3,0.577796598,0.571186518,-0.997557662,3,-0.521912351,1,-0.840804598,1,1,0,0,0,4,3,
3,0.577804296,0.571247577,-0.997557662,3,-0.521912351,1,-0.862643678,1,1,0,0,0,4,3,
2,0.577809915,0.666865107,-0.997557662,3,-0.521912351,1,-0.912068966,1,1,0,0,0,4,3,
3,0.577811973,0.571308635,-0.997557662,3,-0.521912351,1,-0.581609195,1,1,0,0,0,4,3,
2,0.577813574,0.667048282,-0.997557662,3,-0.521912351,1,-0.910344828,1,1,0,0,0,4,3,
2,0.577815279,0.667170399,-0.997557662,3,-0.521912351,1,-0.910344828,1,1,0,0,0,4,3,
2,0.577817185,0.667231457,-0.997557662,3,-0.521912351,1,-0.903448276,1,1,0,0,0,4,3,
3,0.577827423,0.600952512,-0.997557662,3,-0.521912351,1,-0.573563218,1,1,0,0,0,4,3,
3,0.577842226,0.601074629,-0.997557662,3,-0.521912351,1,-0.867241379,1,1,0,0,0,4,3,
3,0.577849911,0.519897422,-0.997557662,3,-0.521912351,1,-0.849425287,1,1,0,0,0,4,3,
3,0.577857666,0.51995848,-0.997557662,3,-0.521912351,1,-0.879885057,1,1,0,0,0,4,3,
3,0.577865343,0.520019539,-0.997557662,3,-0.521912351,1,-0.70862069,1,1,0,0,0,4,3,
3,0.577880693,0.26183389,-0.997557662,3,-0.521912351,1,-0.86091954,1,1,0,0,0,4,3,
3,0.577888637,0.261894949,-0.997557662,3,-0.521912351,1,-0.891954023,1,1,0,0,0,4,3,
3,0.577896526,0.261956007,-0.997557662,3,-0.521912351,1,-0.871264368,1,1,0,0,0,4,3,
3,0.577919928,0.639755156,-0.997557662,3,-0.521912351,1,-0.581609195,1,1,0,0,0,4,3,
3,0.577927485,0.639816214,-0.997557662,3,-0.521912351,1,-0.754597701,1,1,0,0,0,4,3,
3,0.577978853,0.713025293,-0.997557662,3,-0.521912351,1,-0.796551724,1,1,0,0,0,4,3,
3,0.577986604,0.713086352,-0.997557662,3,-0.521912351,1,-0.795977011,1,1,0,0,0,4,3,
3,0.578002033,0.627299232,-0.997557662,3,-0.521912351,1,-0.712643678,1,1,0,0,0,4,3,
3,0.578009841,0.627360291,-0.997557662,3,-0.521912351,1,-0.744827586,1,1,0,0,0,4,3,
3,0.578017843,0.627421349,-0.997557662,3,-0.521912351,1,-0.581609195,1,1,0,0,0,4,3,
3,0.578025692,0.627482408,-0.997557662,3,-0.521912351,1,-0.677011494,1,1,0,0,0,4,3,
3,0.578033786,0.627573995,-0.997557662,3,-0.521912351,1,-0.581609195,1,1,0,0,0,4,3,
3,0.578049524,0.627696112,-0.997557662,3,-0.521912351,1,-0.622988506,1,1,0,0,0,4,3,
3,0.578065318,0.383798141,-0.997557662,3,-0.521912351,1,-0.822413793,1,1,0,0,0,4,3,
3,0.578073256,0.383859199,-0.997557662,3,-0.521912351,1,-0.758045977,1,1,0,0,0,4,3,
3,0.578089087,0.383981316,-0.997557662,3,-0.521912351,1,-0.894252874,1,1,0,0,0,4,3,
3,0.578104851,0.048251439,-0.997557662,3,-0.521912351,1,-0.604597701,1,1,0,0,0,4,3,
2,0.578107019,0.664270123,-0.997557662,3,-0.521912351,1,-0.927011494,1,1,0,0,0,4,3,
2,0.578108997,0.664331181,-0.997557662,3,-0.521912351,1,-0.903448276,1,1,0,0,0,4,3,
2,0.57811252,0.664453298,-0.997557662,3,-0.521912351,1,-0.926436782,1,1,0,0,0,4,3,
3,0.578112621,0.048312497,-0.997557662,3,-0.521912351,1,-0.741954023,1,1,0,0,0,4,3,
2,0.578114162,0.664514356,-0.997557662,3,-0.521912351,1,-0.903448276,1,1,0,0,0,4,3,
2,0.578119784,0.664697532,-0.997557662,3,-0.521912351,1,-0.910344828,1,1,0,0,0,4,3,
3,0.578120249,0.048373556,-0.997557662,3,-0.521912351,1,-0.770689655,1,1,0,0,0,4,3,
3,0.578164081,0.462044542,-0.997557662,3,-0.521912351,1,-0.742528736,1,1,0,0,0,4,3,
3,0.578171574,0.462105601,-0.997557662,3,-0.521912351,1,-0.825287356,1,1,0,0,0,4,3,
3,0.578179244,0.462166659,-0.997557662,3,-0.521912351,1,-0.856321839,1,1,0,0,0,4,3,
3,0.578223091,0.715895041,-0.997557662,3,-0.521912351,1,-0.596551724,1,1,0,0,0,4,3,
3,0.578230867,0.715956099,-0.997557662,3,-0.521912351,1,-0.861494253,1,1,0,0,0,4,3,
3,0.57824568,0.673398361,-0.997557662,3,-0.521912351,1,-0.721264368,1,1,0,0,0,4,3,
3,0.578253169,0.673459419,-0.997557662,3,-0.521912351,1,-0.581609195,1,1,0,0,0,4,3,
3,0.578268424,0.673581536,-0.997557662,3,-0.521912351,1,-0.890804598,1,1,0,0,0,4,3,
3,0.578275974,0.062386469,-0.997557662,3,-0.521912351,1,-0.851149425,1,1,0,0,0,4,3,
3,0.578283662,0.062447528,-0.997557662,3,-0.521912351,1,-0.814367816,1,1,0,0,0,4,3,
3,0.578414994,0.467509273,-0.997557662,3,-0.521912351,1,-0.572413793,1,1,0,0,0,4,3,
3,0.578422575,0.467570332,-0.997557662,3,-0.521912351,1,-0.589655172,1,1,0,0,0,4,3,
3,0.578430333,0.46763139,-0.997557662,3,-0.521912351,1,-0.759195402,1,1,0,0,0,4,3,
3,0.578437977,0.467692449,-0.997557662,3,-0.521912351,1,-0.81954023,1,1,0,0,0,4,3,
3,0.578445613,0.521057532,-0.997557662,3,-0.521912351,1,-0.58045977,1,1,0,0,0,4,3,
3,0.578453415,0.521118591,-0.997557662,3,-0.521912351,1,-0.678735632,1,1,0,0,0,4,3,
3,0.578461427,0.521179649,-0.997557662,3,-0.521912351,1,-0.863793103,1,1,0,0,0,4,3,
3,0.578469,0.521240708,-0.997557662,3,-0.521912351,1,-0.753448276,1,1,0,0,0,4,3,
3,0.578492539,0.528873014,-0.997557662,3,-0.521912351,1,-0.663218391,1,1,0,0,0,4,3,
3,0.578500105,0.528934072,-0.997557662,3,-0.521912351,1,-0.707471264,1,1,0,0,0,4,3,
3,0.578507426,0.075636153,-0.997557662,3,-0.521912351,1,-0.589655172,1,1,0,0,0,4,3,
3,0.578530384,0.075819328,-0.997557662,3,-0.521912351,1,-0.665517241,1,1,0,0,0,4,3,
